message,severity,attributes,tags,timestamp
fail: Microsoft.EntityFrameworkCore.Query[10100],info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112178862Z
      An exception occurred while iterating over the results of a query for context type 'TechSpecs.Data.AppDbContext'.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112183820Z
      System.InvalidOperationException: An exception has been raised that is likely due to a transient failure.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112188517Z
       ---> Npgsql.NpgsqlException (0x80004005): Failed to connect to 13.114.6.6:5432,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112193008Z
       ---> Npgsql.NpgsqlException (0x80004005): The operation has timed out,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112198167Z
       ---> System.TimeoutException: The operation has timed out.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112203505Z
         at Npgsql.ThrowHelper.ThrowNpgsqlExceptionWithInnerTimeoutException(String message),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112207905Z
         at Npgsql.Util.NpgsqlTimeout.Check(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112212915Z
         at Npgsql.Util.NpgsqlTimeout.CheckAndGetTimeLeft(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112220094Z
"         at Npgsql.TaskTimeoutAndCancellation.ExecuteAsync(Func`2 getTaskFunc, NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112225877Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112231887Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112237519Z
"         at Npgsql.Internal.NpgsqlConnector.RawOpen(SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.112242950Z
"         at Npgsql.Internal.NpgsqlConnector.<Open>g__OpenCore|213_1(NpgsqlConnector conn, SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113602202Z
"         at Npgsql.Internal.NpgsqlConnector.Open(NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113611301Z
"         at Npgsql.PoolingDataSource.OpenNewConnector(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113618076Z
"         at Npgsql.PoolingDataSource.<Get>g__RentAsync|34_0(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113625191Z
"         at Npgsql.NpgsqlConnection.<Open>g__OpenAsync|42_0(Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113635268Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113641782Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113649187Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenAsync(CancellationToken cancellationToken, Boolean errorsExpected)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113655850Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113662619Z
"         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.InitializeReaderAsync(AsyncEnumerator enumerator, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113669797Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.113678432Z
         --- End of inner exception stack trace ---,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116216009Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116226275Z
         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116234279Z
      System.InvalidOperationException: An exception has been raised that is likely due to a transient failure.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116241151Z
       ---> Npgsql.NpgsqlException (0x80004005): Failed to connect to 13.114.6.6:5432,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116247705Z
       ---> Npgsql.NpgsqlException (0x80004005): The operation has timed out,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116253815Z
       ---> System.TimeoutException: The operation has timed out.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116260464Z
         at Npgsql.ThrowHelper.ThrowNpgsqlExceptionWithInnerTimeoutException(String message),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116266563Z
         at Npgsql.Util.NpgsqlTimeout.Check(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116273605Z
         at Npgsql.Util.NpgsqlTimeout.CheckAndGetTimeLeft(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116281072Z
"         at Npgsql.TaskTimeoutAndCancellation.ExecuteAsync(Func`2 getTaskFunc, NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116287165Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116642291Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116652829Z
"         at Npgsql.Internal.NpgsqlConnector.RawOpen(SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.116659058Z
"         at Npgsql.Internal.NpgsqlConnector.<Open>g__OpenCore|213_1(NpgsqlConnector conn, SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.118218635Z
"         at Npgsql.Internal.NpgsqlConnector.Open(NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.118230165Z
"         at Npgsql.PoolingDataSource.OpenNewConnector(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.118237128Z
"         at Npgsql.PoolingDataSource.<Get>g__RentAsync|34_0(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.118243233Z
"         at Npgsql.NpgsqlConnection.<Open>g__OpenAsync|42_0(Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.118248557Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.118255626Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:47.118262233Z
